offer_id,bank_name,account_name,account_type,is_business,bonus_cash_cents,requirements,source_url,offer_url,expiration_date,monthly_fee_cents,fee_waiver_note,eligibility_note,last_verified,apy_percent,timeline_anchor,apy_source_url,apy_as_of,audit_note,opening_deposit_cents,application_channel,deferred_bonus_cents,geography,geography_states,geography_note,keep_open_days,total_capital_cents,monthly_fee_waived,application_requirement,terms_source_url,terms_verified,unresolved_terms,promo_code,chexsystems,chexsystems_source_url,chexsystems_checked,chexsystems_note,funding_note,funding_source_url,funding_verified
"capital-one-performance-savings-300","Capital One","360 Performance Savings ($20,000 tier)","savings","false","30000","Open 360 Performance Savings with BONUS1500. Deposit $20,000 external new money within first 15 days; hold qualifying balance for 90 days after funding period, through 11:59 pm ET on final hold day. Keep account open/good standing through payout within 60 days afterward. No DD or monthly fee.","https://www.capitalone.com/bank/bonus1500/","https://www.capitalone.com/bank/bonus1500/","","0","No monthly fee reported.","Primary/secondary holder of 360 Performance Savings, 360 Savings, 360 Money Market, Savings Now, Confidence Savings open on/after January 1, 2024 excluded. External funds source not affiliated with Capital One prior to Jan. 1, 2025. One new account/code, no combining account-opening offers.","2026-09-09","3","account_opening","https://www.capitalone.com/bank/savings-accounts/online-performance-savings-account/","2026-09-08","Observed official extracted APY 3.00% (variable); live numeric widget showed NaN, so reconfirm current rate before opening. Model assumes observed rate constant. Latest deposit day 15 to first safe withdrawal day 106 = 91 interest days including deposit day; required bank maintenance itself is days 16–105 (90 days). No fixed offer expiration stated.","","online","","nationwide","","","","","","","","","","","unknown","","","","","",""
"capital-one-performance-savings-750","Capital One","360 Performance Savings ($50,000 tier)","savings","false","75000","Open 360 Performance Savings with BONUS1500. Deposit $50,000 external new money within first 15 days; hold qualifying balance for 90 days after funding period, through 11:59 pm ET on final hold day. Keep account open/good standing through payout within 60 days afterward. No DD or monthly fee.","https://www.capitalone.com/bank/bonus1500/","https://www.capitalone.com/bank/bonus1500/","","0","No monthly fee reported.","Primary/secondary holder of 360 Performance Savings, 360 Savings, 360 Money Market, Savings Now, Confidence Savings open on/after January 1, 2024 excluded. External funds source not affiliated with Capital One prior to Jan. 1, 2025. One new account/code, no combining account-opening offers.","2026-09-09","3","account_opening","https://www.capitalone.com/bank/savings-accounts/online-performance-savings-account/","2026-09-08","Observed official extracted APY 3.00% (variable); live numeric widget showed NaN, so reconfirm current rate before opening. Model assumes observed rate constant. Latest deposit day 15 to first safe withdrawal day 106 = 91 interest days including deposit day; required bank maintenance itself is days 16–105 (90 days). No fixed offer expiration stated.","","online","","nationwide","","","","","","","","","","","unknown","","","","","",""
"capital-one-performance-savings-1500","Capital One","360 Performance Savings ($100,000 tier)","savings","false","150000","Open 360 Performance Savings with BONUS1500. Deposit $100,000 external new money within first 15 days; hold qualifying balance for 90 days after funding period, through 11:59 pm ET on final hold day. Keep account open/good standing through payout within 60 days afterward. No DD or monthly fee.","https://www.capitalone.com/bank/bonus1500/","https://www.capitalone.com/bank/bonus1500/","","0","No monthly fee reported.","Primary/secondary holder of 360 Performance Savings, 360 Savings, 360 Money Market, Savings Now, Confidence Savings open on/after January 1, 2024 excluded. External funds source not affiliated with Capital One prior to Jan. 1, 2025. One new account/code, no combining account-opening offers.","2026-09-09","3","account_opening","https://www.capitalone.com/bank/savings-accounts/online-performance-savings-account/","2026-09-08","Observed official extracted APY 3.00% (variable); live numeric widget showed NaN, so reconfirm current rate before opening. Model assumes observed rate constant. Latest deposit day 15 to first safe withdrawal day 106 = 91 interest days including deposit day; required bank maintenance itself is days 16–105 (90 days). No fixed offer expiration stated.","","online","","nationwide","","","","","","","","","","","unknown","","","","","",""
"bank-of-hawaii-savings-75","Bank of Hawaii","Regular Savings (Hawaii model) ($5,000 tier)","savings","false","7500","Open eligible Regular Savings; $100 opening deposit counts toward tier. Deposit $5,000 within 30 days and maintain qualifying daily balance from day 31 through day 90. Bonus within 120 days of opening; account open and in good standing at award.","https://www.boh.com/personal/bank-accounts/pr/savings-offer","https://www.boh.com/personal/bank-accounts/pr/savings-offer","","500","$5 monthly fee waived with $300 daily balance. Keep account open through bonus payout; $40 early closing fee within 180 days. Gross ROI excludes fees.","New eligible savings; prior savings offer received in 2024 or later excluded; joint award counts for both; one savings bonus per account per customer; cannot combine other savings promotions.","2026-09-09","0.01","account_opening","https://www.boh.com/siteassets/files/retail-deposit/2026/2026-07-27-consumer-checking-and-savings-rate-sheet-for-state-of-hawaii.pdf","2026-07-27","Explicit Regular Savings Hawaii model: official 0.01% APY, not higher conditional Bankohana/Bonus Rate rates. Latest deposit day 30 to withdrawal day 91 models 61 interest days; required bank maintenance days 31–90 is 60. No fixed expiry found. Issuer start token 8/4/20206 is malformed and not normalized to a date. Territorial eligibility/product rates must be checked separately.","10000","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/hi-bank-of-hawaii-200-savings-bonus/","2026-09-24","ChexSystems: Yes DoC article ChexSystems field, 2026-08-08. Field is from the savings bonus article; applied to the checking offers too (same personal side). DoC's ChexSystems list also lists Bank of Hawaii as does pull. Secondary reported screening, not a bank guarantee.","","",""
"bank-of-hawaii-savings-150","Bank of Hawaii","Regular Savings (Hawaii model) ($10,000 tier)","savings","false","15000","Open eligible Regular Savings; $100 opening deposit counts toward tier. Deposit $10,000 within 30 days and maintain qualifying daily balance from day 31 through day 90. Bonus within 120 days of opening; account open and in good standing at award.","https://www.boh.com/personal/bank-accounts/pr/savings-offer","https://www.boh.com/personal/bank-accounts/pr/savings-offer","","500","$5 monthly fee waived with $300 daily balance. Keep account open through bonus payout; $40 early closing fee within 180 days. Gross ROI excludes fees.","New eligible savings; prior savings offer received in 2024 or later excluded; joint award counts for both; one savings bonus per account per customer; cannot combine other savings promotions.","2026-09-09","0.01","account_opening","https://www.boh.com/siteassets/files/retail-deposit/2026/2026-07-27-consumer-checking-and-savings-rate-sheet-for-state-of-hawaii.pdf","2026-07-27","Explicit Regular Savings Hawaii model: official 0.01% APY, not higher conditional Bankohana/Bonus Rate rates. Latest deposit day 30 to withdrawal day 91 models 61 interest days; required bank maintenance days 31–90 is 60. No fixed expiry found. Issuer start token 8/4/20206 is malformed and not normalized to a date. Territorial eligibility/product rates must be checked separately.","10000","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/hi-bank-of-hawaii-200-savings-bonus/","2026-09-24","ChexSystems: Yes DoC article ChexSystems field, 2026-08-08. Field is from the savings bonus article; applied to the checking offers too (same personal side). DoC's ChexSystems list also lists Bank of Hawaii as does pull. Secondary reported screening, not a bank guarantee.","","",""
"bank-of-hawaii-savings-300","Bank of Hawaii","Regular Savings (Hawaii model) ($20,000 tier)","savings","false","30000","Open eligible Regular Savings; $100 opening deposit counts toward tier. Deposit $20,000 within 30 days and maintain qualifying daily balance from day 31 through day 90. Bonus within 120 days of opening; account open and in good standing at award.","https://www.boh.com/personal/bank-accounts/pr/savings-offer","https://www.boh.com/personal/bank-accounts/pr/savings-offer","","500","$5 monthly fee waived with $300 daily balance. Keep account open through bonus payout; $40 early closing fee within 180 days. Gross ROI excludes fees.","New eligible savings; prior savings offer received in 2024 or later excluded; joint award counts for both; one savings bonus per account per customer; cannot combine other savings promotions.","2026-09-09","0.01","account_opening","https://www.boh.com/siteassets/files/retail-deposit/2026/2026-07-27-consumer-checking-and-savings-rate-sheet-for-state-of-hawaii.pdf","2026-07-27","Explicit Regular Savings Hawaii model: official 0.01% APY, not higher conditional Bankohana/Bonus Rate rates. Latest deposit day 30 to withdrawal day 91 models 61 interest days; required bank maintenance days 31–90 is 60. No fixed expiry found. Issuer start token 8/4/20206 is malformed and not normalized to a date. Territorial eligibility/product rates must be checked separately.","10000","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/hi-bank-of-hawaii-200-savings-bonus/","2026-09-24","ChexSystems: Yes DoC article ChexSystems field, 2026-08-08. Field is from the savings bonus article; applied to the checking offers too (same personal side). DoC's ChexSystems list also lists Bank of Hawaii as does pull. Secondary reported screening, not a bank guarantee.","","",""
"wells-fargo-initiate-business-400","Wells Fargo","Initiate Business Checking ($2,500 tier)","checking","true","40000","Open Initiate Business Checking with offer code by November 10, 2026. Deposit $2,500 by day 30 and maintain that account balance through day 60. Complete five qualifying posted transactions by day 60 (debit purchases, Bill Pay or qualifying deposits). Minimum opening deposit $25 counts toward balance. Account must stay open/unrestricted through payout within 30 days after qualification.","https://accountoffers.wellsfargo.com/business-checking-bonus/","https://accountoffers.wellsfargo.com/business-checking-bonus/","2026-11-10","1500","$15 per fee period, waived with $2,000 minimum daily balance, $5,000 combined balance, or qualifying personal relationship. Initial fee periods ending within 64 days are waived. Keep $2,000 from day 30 through payout to waive later periods; withdrawing on day 61 can incur $15 per nonwaived period. Verify actual statement dates and payout before closing.","New business checking only. One bonus per business AND per business owner within 24 months, including across multiple businesses. Excludes current business checking owners, closures in past 90 days, Wells Fargo employees and W-8 nonresident aliens/foreign entities. Nationwide per DoC; business location and application eligibility still require review.","2026-09-11","0","account_opening","https://www.wellsfargo.com/assets/pdf/about/community-reinvestment/il-business-disclosures.pdf","","Current primary and DoC September 10 update confirm November 10 expiration; legacy separate links are one campaign, not additive. Initiate is non-interest-bearing (disclosure p6); no effective APY date asserted. Latest funding day 30 through day 60 inclusive =31 days; first promotional withdrawal day 61, not permission to close. Five posted ACH deposits can qualify; Wells transfers, RTP/FedNow, Zelle, withdrawals and debit-card credits do not. Fee disclosure p4: initial periods ending within 64 days waived; periods last 25-35 days. Explicit no-relationship scenario: $25 days0-29, tier days30-60, retain $2,000 days61-90 through latest payout, withdraw/close only after confirmed payout. No monthly fee under that schedule; no optional fee-bearing transactions assumed. At 4% APY: promotional opportunity cost $8.34, opening/payout-reserve cost $6.54, modeled net $385.12 (Good ROI by >=$300 net). This scenario is separate from canonical gross 31-day ROI; exact actual net depends on posting/fee dates. Source: https://www.doctorofcredit.com/wells-fargo-400-825-business-checking-bonus/","2500","online","","nationwide","","","","","","Five posted ACH deposits can qualify. Wells transfers, RTP/FedNow, Zelle, withdrawals and debit-card credits do not qualify.","","","","","unknown","","","","","",""
"wells-fargo-initiate-business-550","Wells Fargo","Initiate Business Checking ($10,000 tier)","checking","true","55000","Open Initiate Business Checking with offer code by November 10, 2026. Deposit $10,000 by day 30 and maintain that account balance through day 60. Complete five qualifying posted transactions by day 60 (debit purchases, Bill Pay or qualifying deposits). Minimum opening deposit $25 counts toward balance. Account must stay open/unrestricted through payout within 30 days after qualification.","https://accountoffers.wellsfargo.com/business-checking-bonus/","https://accountoffers.wellsfargo.com/business-checking-bonus/","2026-11-10","1500","$15 per fee period, waived with $2,000 minimum daily balance, $5,000 combined balance, or qualifying personal relationship. Initial fee periods ending within 64 days are waived. Keep $2,000 from day 30 through payout to waive later periods; withdrawing on day 61 can incur $15 per nonwaived period. Verify actual statement dates and payout before closing.","New business checking only. One bonus per business AND per business owner within 24 months, including across multiple businesses. Excludes current business checking owners, closures in past 90 days, Wells Fargo employees and W-8 nonresident aliens/foreign entities. Nationwide per DoC; business location and application eligibility still require review.","2026-09-11","0","account_opening","https://www.wellsfargo.com/assets/pdf/about/community-reinvestment/il-business-disclosures.pdf","","Current primary and DoC September 10 update confirm November 10 expiration; legacy separate links are one campaign, not additive. Initiate is non-interest-bearing (disclosure p6); no effective APY date asserted. Latest funding day 30 through day 60 inclusive =31 days; first promotional withdrawal day 61, not permission to close. Five posted ACH deposits can qualify; Wells transfers, RTP/FedNow, Zelle, withdrawals and debit-card credits do not. Fee disclosure p4: initial periods ending within 64 days waived; periods last 25-35 days. Explicit no-relationship scenario: $25 days0-29, tier days30-60, retain $2,000 days61-90 through latest payout, withdraw/close only after confirmed payout. No monthly fee under that schedule; no optional fee-bearing transactions assumed. At 4% APY: promotional opportunity cost $33.37, opening/payout-reserve cost $6.54, modeled net $510.10 (Good ROI by >=$300 net). This scenario is separate from canonical gross 31-day ROI; exact actual net depends on posting/fee dates. Source: https://www.doctorofcredit.com/wells-fargo-400-825-business-checking-bonus/","2500","online","","nationwide","","","","","","Five posted ACH deposits can qualify. Wells transfers, RTP/FedNow, Zelle, withdrawals and debit-card credits do not qualify.","","","","","unknown","","","","","",""
"wells-fargo-initiate-business-825","Wells Fargo","Initiate Business Checking ($25,000 tier)","checking","true","82500","Open Initiate Business Checking with offer code by November 10, 2026. Deposit $25,000 by day 30 and maintain that account balance through day 60. Complete five qualifying posted transactions by day 60 (debit purchases, Bill Pay or qualifying deposits). Minimum opening deposit $25 counts toward balance. Account must stay open/unrestricted through payout within 30 days after qualification.","https://accountoffers.wellsfargo.com/business-checking-bonus/","https://accountoffers.wellsfargo.com/business-checking-bonus/","2026-11-10","1500","$15 per fee period, waived with $2,000 minimum daily balance, $5,000 combined balance, or qualifying personal relationship. Initial fee periods ending within 64 days are waived. Keep $2,000 from day 30 through payout to waive later periods; withdrawing on day 61 can incur $15 per nonwaived period. Verify actual statement dates and payout before closing.","New business checking only. One bonus per business AND per business owner within 24 months, including across multiple businesses. Excludes current business checking owners, closures in past 90 days, Wells Fargo employees and W-8 nonresident aliens/foreign entities. Nationwide per DoC; business location and application eligibility still require review.","2026-09-11","0","account_opening","https://www.wellsfargo.com/assets/pdf/about/community-reinvestment/il-business-disclosures.pdf","","Current primary and DoC September 10 update confirm November 10 expiration; legacy separate links are one campaign, not additive. Initiate is non-interest-bearing (disclosure p6); no effective APY date asserted. Latest funding day 30 through day 60 inclusive =31 days; first promotional withdrawal day 61, not permission to close. Five posted ACH deposits can qualify; Wells transfers, RTP/FedNow, Zelle, withdrawals and debit-card credits do not. Fee disclosure p4: initial periods ending within 64 days waived; periods last 25-35 days. Explicit no-relationship scenario: $25 days0-29, tier days30-60, retain $2,000 days61-90 through latest payout, withdraw/close only after confirmed payout. No monthly fee under that schedule; no optional fee-bearing transactions assumed. At 4% APY: promotional opportunity cost $83.42, opening/payout-reserve cost $6.54, modeled net $735.05 (Good ROI by >=$300 net). This scenario is separate from canonical gross 31-day ROI; exact actual net depends on posting/fee dates. Source: https://www.doctorofcredit.com/wells-fargo-400-825-business-checking-bonus/","2500","online","","nationwide","","","","","","Five posted ACH deposits can qualify. Wells transfers, RTP/FedNow, Zelle, withdrawals and debit-card credits do not qualify.","","","","","unknown","","","","","",""
"bank-of-america-business-400","Bank of America","Business Advantage Fundamentals Banking ($5,000 tier)","checking","true","40000","Open an eligible Business Advantage account through the matching online offer. Deposit $5,000 in new money within 30 days; maintain the qualifying balance from day 31 through day 90. No direct deposit required. Use the appropriate tier link: links and terms vary.","https://promotions.bankofamerica.com/smallbusiness/biz2toffer","https://promotions.bankofamerica.com/smallbusiness/biz2toffer","2026-12-31","1600","Model selects new Fundamentals, not Relationship. $16 fee is not assessed until the 13th statement cycle closes, after the stated day-150 maximum payout horizon. Later cycles require a waiver or pay $16. Optional transactions/cash/wire fees excluded.","New customers; no owner/signer status on a Business Advantage Banking account within the last 12 months. One bonus per business owner regardless of number of businesses. Online offer only; nationwide.","2026-09-09","0","account_opening","https://www.bankofamerica.com/salesservices/smallbusiness/resources/business-schedule-fees/","2026-09-09","Primary offer and non-interest-bearing account disclosure checked. Explicit modeled interval days 31–90 is 60 days; funding deadline day 30 is separate. Withdrawal day 91 is not account closure; remain open/good standing through payout.","","online","","nationwide","","","","","true","Open Fundamentals online through this exact offer page; other enrollment routes do not qualify. Keep open in good standing through payout.","https://www.bankofamerica.com/salesservices/smallbusiness/resources/business-schedule-fees/","2026-09-22","","","no","https://www.doctorofcredit.com/bank-of-america-400-750-business-checking-bonus/#comment-2229425","2026-09-24","AFAIK BofA doesn’t pull Chex. I’ve never gotten a pull and there are DPs of approvals with Chex frozen. DoC reader datapoints (article field unknown or absent), 2026-01-14. Article field says 'ChexSystems: Unknown', but multiple 2026 business-checking comments report approvals with Chex frozen and 'BofA doesn’t pull Chex'; DoC Chex list shows 9+ doesn’t-pull DPs vs 1 did-pull DP. Secondary reported screening, not a bank guarantee.","","",""
